"REF_DATE","GEO","DGUID","Characteristics","Net worth indicators (wealth)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Quebec","2016A000224","Fourth income quintile","Mortgage liabilities as a share of total assets","Percent","239","units ","0","v1059498551","7.5.8","","..","","","1"
"2017","Quebec","2016A000224","Fourth income quintile","Other liabilities as a share of total assets","Percent","239","units ","0","v1059498552","7.5.9","","..","","","1"
"2017","Quebec","2016A000224","Fourth income quintile","Liabilities as a share of net worth","Percent","239","units ","0","v1059498553","7.5.10","21.0","","","","1"
"2017","Quebec","2016A000224","Fourth income quintile","Assets as a share of net worth","Percent","239","units ","0","v1059498554","7.5.11","121.0","","","","1"
"2017","Quebec","2016A000224","Fourth income quintile","Financial assets as a share of net worth","Percent","239","units ","0","v1059498555","7.5.12","","..","","","1"
"2017","Quebec","2016A000224","Fourth income quintile","Financial assets to non-financial assets ratio","Percent","239","units ","0","v1059498556","7.5.13","","..","","","1"
"2017","Quebec","2016A000224","Fourth income quintile","Owner's equity as a share of real estate","Percent","239","units ","0","v1059498557","7.5.14","","..","","","1"
"2017","Quebec","2016A000224","Fourth income quintile","Real estate as a share of disposable income","Percent","239","units ","0","v1059498558","7.5.15","","..","","","1"
"2017","Quebec","2016A000224","Fourth income quintile","Net worth as a share of disposable income","Percent","239","units ","0","v1059498559","7.5.16","","..","","","1"
"2017","Quebec","2016A000224","Fourth income quintile","Debt to disposable income ratio","Percent","239","units ","0","v1059498560","7.5.17","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Financial assets as a share of total assets","Percent","239","units ","0","v1059498561","7.6.1","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Life insurance and pensions as a share of total assets","Percent","239","units ","0","v1059498562","7.6.2","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Other financial assets as a share of total assets","Percent","239","units ","0","v1059498563","7.6.3","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Non-financial assets as a share of total assets","Percent","239","units ","0","v1059498564","7.6.4","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Real estate as a share of total assets","Percent","239","units ","0","v1059498565","7.6.5","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Other non-financial assets as a share of total assets","Percent","239","units ","0","v1059498566","7.6.6","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Liabilities as a share of total assets","Percent","239","units ","0","v1059498567","7.6.7","11.0","","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Mortgage liabilities as a share of total assets","Percent","239","units ","0","v1059498568","7.6.8","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Other liabilities as a share of total assets","Percent","239","units ","0","v1059498569","7.6.9","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Liabilities as a share of net worth","Percent","239","units ","0","v1059498570","7.6.10","12.4","","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Assets as a share of net worth","Percent","239","units ","0","v1059498571","7.6.11","112.4","","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Financial assets as a share of net worth","Percent","239","units ","0","v1059498572","7.6.12","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Financial assets to non-financial assets ratio","Percent","239","units ","0","v1059498573","7.6.13","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Owner's equity as a share of real estate","Percent","239","units ","0","v1059498574","7.6.14","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Real estate as a share of disposable income","Percent","239","units ","0","v1059498575","7.6.15","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Net worth as a share of disposable income","Percent","239","units ","0","v1059498576","7.6.16","","..","","","1"
"2017","Quebec","2016A000224","Highest income quintile","Debt to disposable income ratio","Percent","239","units ","0","v1059498577","7.6.17","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Financial assets as a share of total assets","Percent","239","units ","0","v1059498578","7.7.1","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Life insurance and pensions as a share of total assets","Percent","239","units ","0","v1059498579","7.7.2","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Other financial assets as a share of total assets","Percent","239","units ","0","v1059498580","7.7.3","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Non-financial assets as a share of total assets","Percent","239","units ","0","v1059498581","7.7.4","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Real estate as a share of total assets","Percent","239","units ","0","v1059498582","7.7.5","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Other non-financial assets as a share of total assets","Percent","239","units ","0","v1059498583","7.7.6","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Liabilities as a share of total assets","Percent","239","units ","0","v1059498584","7.7.7","48.8","","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Mortgage liabilities as a share of total assets","Percent","239","units ","0","v1059498585","7.7.8","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Other liabilities as a share of total assets","Percent","239","units ","0","v1059498586","7.7.9","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Liabilities as a share of net worth","Percent","239","units ","0","v1059498587","7.7.10","95.4","","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Assets as a share of net worth","Percent","239","units ","0","v1059498588","7.7.11","195.4","","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Financial assets as a share of net worth","Percent","239","units ","0","v1059498589","7.7.12","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Financial assets to non-financial assets ratio","Percent","239","units ","0","v1059498590","7.7.13","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Owner's equity as a share of real estate","Percent","239","units ","0","v1059498591","7.7.14","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Real estate as a share of disposable income","Percent","239","units ","0","v1059498592","7.7.15","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Net worth as a share of disposable income","Percent","239","units ","0","v1059498593","7.7.16","","..","","","1"
"2017","Quebec","2016A000224","Less than 35 years","Debt to disposable income ratio","Percent","239","units ","0","v1059498594","7.7.17","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Financial assets as a share of total assets","Percent","239","units ","0","v1059498595","7.8.1","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Life insurance and pensions as a share of total assets","Percent","239","units ","0","v1059498596","7.8.2","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Other financial assets as a share of total assets","Percent","239","units ","0","v1059498597","7.8.3","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Non-financial assets as a share of total assets","Percent","239","units ","0","v1059498598","7.8.4","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Real estate as a share of total assets","Percent","239","units ","0","v1059498599","7.8.5","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Other non-financial assets as a share of total assets","Percent","239","units ","0","v1059498600","7.8.6","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Liabilities as a share of total assets","Percent","239","units ","0","v1059498601","7.8.7","29.7","","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Mortgage liabilities as a share of total assets","Percent","239","units ","0","v1059498602","7.8.8","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Other liabilities as a share of total assets","Percent","239","units ","0","v1059498603","7.8.9","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Liabilities as a share of net worth","Percent","239","units ","0","v1059498604","7.8.10","42.2","","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Assets as a share of net worth","Percent","239","units ","0","v1059498605","7.8.11","142.2","","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Financial assets as a share of net worth","Percent","239","units ","0","v1059498606","7.8.12","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Financial assets to non-financial assets ratio","Percent","239","units ","0","v1059498607","7.8.13","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Owner's equity as a share of real estate","Percent","239","units ","0","v1059498608","7.8.14","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Real estate as a share of disposable income","Percent","239","units ","0","v1059498609","7.8.15","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Net worth as a share of disposable income","Percent","239","units ","0","v1059498610","7.8.16","","..","","","1"
"2017","Quebec","2016A000224","35 to 44 years","Debt to disposable income ratio","Percent","239","units ","0","v1059498611","7.8.17","","..","","","1"
"2017","Quebec","2016A000224","45 to 54 years","Financial assets as a share of total assets","Percent","239","units ","0","v1059498612","7.9.1","","..","","","1"
"2017","Quebec","2016A000224","45 to 54 years","Life insurance and pensions as a share of total assets","Percent","239","units ","0","v1059498613","7.9.2","","..","","","1"
